# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  492       3.203944124919e-10       1.230731883850e-12      -8.994633816587e-12       0.000000000000e+00       8.075518570303e-14       3.156800169835e-15       7.545987027382e-16 
  493       3.216582268156e-10       1.211934977123e-12      -8.891306142010e-12       0.000000000000e+00       8.019328709625e-14       3.096408924475e-15       7.404350804781e-16 
  494       3.229031582976e-10       1.193524373091e-12      -8.784437093790e-12       0.000000000000e+00       7.963637052023e-14       3.037827924347e-15       7.262977923974e-16 
  495       3.241283969106e-10       1.175514700995e-12      -8.674099622345e-12       0.000000000000e+00       7.908436476519e-14       2.981034224565e-15       7.121883166861e-16 
  496       3.253331226744e-10       1.157920752174e-12      -8.560368277980e-12       0.000000000000e+00       7.853719612621e-14       2.926004188429e-15       6.981081387418e-16 
  497       3.265165056104e-10       1.140757480749e-12      -8.443319219554e-12       0.000000000000e+00       7.799478838777e-14       2.872713483356e-15       6.840587511660e-16 
  498       3.276777056972e-10       1.124040004292e-12      -8.323030223165e-12       0.000000000000e+00       7.745706280834e-14       2.821137076797e-15       6.700416537613e-16 
  499       3.288158728252e-10       1.107783604508e-12      -8.199580690824e-12       0.000000000000e+00       7.692393810490e-14       2.771249232172e-15       6.560583535279e-16 
  500       3.299301467522e-10       1.092003727905e-12      -8.073051659133e-12       0.000000000000e+00       7.639533043757e-14       2.723023504784e-15       6.421103646606e-16 
  501       3.310196570580e-10       1.076715986479e-12      -7.943525807962e-12       0.000000000000e+00       7.587115339414e-14       2.676432737752e-15       6.281992085453e-16 
  502       3.320835230996e-10       1.061936158380e-12      -7.811087469130e-12       0.000000000000e+00       7.535131797467e-14       2.631449057931e-15       6.143264137563e-16 
  503       3.331208539666e-10       1.047680188597e-12      -7.675822635077e-12       0.000000000000e+00       7.483573257603e-14       2.588043871839e-15       6.004935160522e-16 
  504       3.341307484358e-10       1.033964189629e-12      -7.537818967544e-12       0.000000000000e+00       7.432430297648e-14       2.546187861582e-15       5.867020583735e-16 
  505       3.351124256441e-10       1.020802554751e-12      -7.397163133980e-12       0.000000000000e+00       7.381694758910e-14       2.505854167777e-15       5.729534972080e-16 
  506       3.360656213365e-10       1.008202236655e-12      -7.253932714739e-12       0.000000000000e+00       7.331364373667e-14       2.467028047455e-15       5.592489187278e-16 
  507       3.369902029453e-10       9.961683053140e-13      -7.108204079839e-12       0.000000000000e+00       7.281438267955e-14       2.429697486361e-15       5.455893144683e-16 
  508       3.378860399208e-10       9.847058202801e-13      -6.960055047554e-12       0.000000000000e+00       7.231915445905e-14       2.393850034545e-15       5.319756741722e-16 
  509       3.387530037483e-10       9.738198304725e-13      -6.809564891838e-12       0.000000000000e+00       7.182794788927e-14       2.359472803782e-15       5.184089857428e-16 
  510       3.395909679641e-10       9.635153739687e-13      -6.656814349745e-12       0.000000000000e+00       7.134075054877e-14       2.326552464996e-15       5.048902351962e-16 
  511       3.403998081723e-10       9.537974777937e-13      -6.501885628853e-12       0.000000000000e+00       7.085754877234e-14       2.295075245678e-15       4.914204066148e-16 
  512       3.411794020614e-10       9.446711577105e-13      -6.344862414685e-12       0.000000000000e+00       7.037832764275e-14       2.265026927310e-15       4.780004820993e-16 
  513       3.419296294201e-10       9.361414180093e-13      -6.185829878134e-12       0.000000000000e+00       6.990307098245e-14       2.236392842786e-15       4.646314417224e-16 
  514       3.426503721546e-10       9.282132512980e-13      -6.024874682884e-12       0.000000000000e+00       6.943176134536e-14       2.209157873831e-15       4.513142634808e-16 
  515       3.433415143044e-10       9.208916382916e-13      -5.862084992833e-12       0.000000000000e+00       6.896438000857e-14       2.183306448427e-15       4.380499232484e-16 
  516       3.440029420593e-10       9.141815476026e-13      -5.697550479514e-12       0.000000000000e+00       6.850090696409e-14       2.158822538231e-15       4.248393947292e-16 
  517       3.446345437753e-10       9.080879355303e-13      -5.531362329520e-12       0.000000000000e+00       6.804132091062e-14       2.135689655996e-15       4.116836494097e-16 
  518       3.452362099916e-10       9.026157458512e-13      -5.363613251925e-12       0.000000000000e+00       6.758559924523e-14       2.113890852997e-15       3.985836565122e-16 
  519       3.458078334467e-10       8.977699096086e-13      -5.194397485707e-12       0.000000000000e+00       6.713371805517e-14       2.093408716445e-15       3.855403829472e-16 
  520       3.463493090951e-10       8.935553449025e-13      -5.023810807169e-12       0.000000000000e+00       6.668565210956e-14       2.074225366916e-15       3.725547932663e-16 
  521       3.468605341235e-10       8.899769566797e-13      -4.851950537367e-12       0.000000000000e+00       6.624137485113e-14       2.056322455767e-15       3.596278496151e-16 
  522       3.473414079676e-10       8.870396365235e-13      -4.678915549523e-12       0.000000000000e+00       6.580085838799e-14       2.039681162561e-15       3.467605116860e-16 
  523       3.477918323284e-10       8.847482624435e-13      -4.504806276457e-12       0.000000000000e+00       6.536407348536e-14       2.024282192486e-15       3.339537366709e-16 
  524       3.482117111884e-10       8.831076986658e-13      -4.329724718004e-12       0.000000000000e+00       6.493098955730e-14       2.010105773777e-15       3.212084792141e-16 
  525       3.486009508287e-10       8.821227954227e-13      -4.153774448439e-12       0.000000000000e+00       6.450157465844e-14       1.997131655139e-15       3.085256913651e-16 
  526       3.489594598448e-10       8.817983887424e-13      -3.977060623898e-12       0.000000000000e+00       6.407579547576e-14       1.985339103166e-15       2.959063225311e-16 
  527       3.492871491635e-10       8.821393002394e-13      -3.799689989801e-12       0.000000000000e+00       6.365361732029e-14       1.974706899764e-15       2.833513194305e-16 
  528       3.495839320592e-10       8.831503369037e-13      -3.621770888275e-12       0.000000000000e+00       6.323500411885e-14       1.965213339573e-15       2.708616260448e-16 
  529       3.498497241703e-10       8.848362908915e-13      -3.443413265576e-12       0.000000000000e+00       6.281991840584e-14       1.956836227386e-15       2.584381835722e-16 
  530       3.500844435160e-10       8.872019393144e-13      -3.264728679514e-12       0.000000000000e+00       6.240832131491e-14       1.949552875573e-15       2.460819303799e-16 
  531       3.502880105122e-10       8.902520440294e-13      -3.085830306869e-12       0.000000000000e+00       6.200017257076e-14       1.943340101501e-15       2.337938019571e-16 
  532       3.504603479884e-10       8.939913514293e-13      -2.906832950821e-12       0.000000000000e+00       6.159543048084e-14       1.938174224956e-15       2.215747308679e-16 
  533       3.506013812043e-10       8.984245922320e-13      -2.727853048370e-12       0.000000000000e+00       6.119405192710e-14       1.934031065563e-15       2.094256467038e-16 
  534       3.507110378656e-10       9.035564812706e-13      -2.549008677754e-12       0.000000000000e+00       6.079599235776e-14       1.930885940211e-15       1.973474760367e-16 
  535       3.507892481412e-10       9.093917172834e-13      -2.370419565881e-12       0.000000000000e+00       6.040120577898e-14       1.928713660471e-15       1.853411423718e-16 
  536       3.508359446791e-10       9.159349827036e-13      -2.192207095742e-12       0.000000000000e+00       6.000964474669e-14       1.927488530016e-15       1.734075661001e-16 
  537       3.508510626235e-10       9.231909434493e-13      -2.014494313838e-12       0.000000000000e+00       5.962126035826e-14       1.927184342050e-15       1.615476644515e-16 
  538       3.508345396304e-10       9.311642487134e-13      -1.837405937603e-12       0.000000000000e+00       5.923600224426e-14       1.927774376720e-15       1.497623514475e-16 
  539       3.507863158849e-10       9.398595307535e-13      -1.661068362826e-12       0.000000000000e+00       5.885381856022e-14       1.929231398544e-15       1.380525378540e-16 
  540       3.507063341172e-10       9.492814046816e-13      -1.485609671072e-12       0.000000000000e+00       5.847465597835e-14       1.931527653830e-15       1.264191311339e-16 
  541       3.505945396191e-10       9.594344682542e-13      -1.311159637107e-12       0.000000000000e+00       5.809845967926e-14       1.934634868097e-15       1.148630354003e-16 
  542       3.504508802606e-10       9.703233016622e-13      -1.137849736318e-12       0.000000000000e+00       5.772517334377e-14       1.938524243497e-15       1.033851513690e-16 
  543       3.502753065064e-10       9.819524673207e-13      -9.658131521368e-13       0.000000000000e+00       5.735473914455e-14       1.943166456238e-15       9.198637631147e-17 
  544       3.500678324779e-10       9.943249533823e-13      -7.951727436331e-13       0.000000000000e+00       5.698710679306e-14       1.948535378832e-15       8.066749074276e-17 
  545       3.498287209022e-10       1.007437458925e-12      -6.260045793297e-13       0.000000000000e+00       5.662226096285e-14       1.954619361563e-15       6.942881524924e-17 
  546       3.495583031448e-10       1.021284982186e-12      -4.583734422288e-13       0.000000000000e+00       5.626019458376e-14       1.961410247814e-15       5.827054438482e-17 
  547       3.492569186527e-10       1.035862364585e-12      -2.923447839070e-13       0.000000000000e+00       5.590089984857e-14       1.968899675481e-15       4.719285901211e-17 
  548       3.489249149955e-10       1.051164289887e-12      -1.279847270649e-13       0.000000000000e+00       5.554436820847e-14       1.977079075901e-15       3.619592620934e-17 
  549       3.485626479065e-10       1.067185283357e-12       3.463993192336e-14       0.000000000000e+00       5.519059036843e-14       1.985939672782e-15       2.527989917734e-17 
  550       3.481704813241e-10       1.083919710926e-12       1.954617204609e-13       0.000000000000e+00       5.483955628260e-14       1.995472481130e-15       1.444491714649e-17 
  551       3.477487874327e-10       1.101361778348e-12       3.544124871786e-13       0.000000000000e+00       5.449125514973e-14       2.005668306182e-15       3.691105283704e-18 
  552       3.472979467042e-10       1.119505530360e-12       5.114233993855e-13       0.000000000000e+00       5.414567540856e-14       2.016517742332e-15      -6.981425400670e-18 
  553       3.468183479389e-10       1.138344849843e-12       6.664249405197e-13       0.000000000000e+00       5.380280473325e-14       2.028011172059e-15      -1.757257814583e-17 
  554       3.463103883067e-10       1.157873456979e-12       8.193469075985e-13       0.000000000000e+00       5.346263002876e-14       2.040138764859e-15      -2.808227053361e-17 
  555       3.457744733885e-10       1.178084908416e-12       9.701184086696e-13       0.000000000000e+00       5.312513742626e-14       2.052890476174e-15      -3.851043458147e-17 
  556       3.452110172170e-10       1.198972596424e-12       1.118667860261e-12       0.000000000000e+00       5.279031227855e-14       2.066256046318e-15      -4.885701683559e-17 
