# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  174       6.857110216536e-10       1.199778384792e-13      -5.343600850205e-12       1.366484603633e-15       2.154655782371e-12       4.432289705071e-13      -2.467652532413e-15 
  175       6.891366385555e-10       1.185039789488e-13      -5.262544920348e-12       1.383997584232e-15       2.118922315247e-12       4.373406636304e-13      -2.406124062002e-15 
  176       6.925058058204e-10       1.170318173193e-13      -5.177782586640e-12       1.401643304628e-15       2.083973215145e-12       4.315520652270e-13      -2.345057083701e-15 
  177       6.958172174978e-10       1.155652392824e-13      -5.089321671351e-12       1.419421340297e-15       2.049767681539e-12       4.258620012326e-13      -2.284541426486e-15 
  178       6.990695474230e-10       1.141082630601e-13      -4.997172530163e-12       1.437331229655e-15       2.016261261551e-12       4.202689695311e-13      -2.224669050430e-15 
  179       7.022614489316e-10       1.126650409471e-13      -4.901348092080e-12       1.455372473535e-15       1.983405787700e-12       4.147711336075e-13      -2.165534063901e-15 
  180       7.053916429979e-10       1.112397118372e-13      -4.801862529780e-12       1.473544515216e-15       1.951159034226e-12       4.093667513715e-13      -2.107214819554e-15 
  181       7.084591910831e-10       1.098359424719e-13      -4.698727069085e-12       1.491846679866e-15       1.919514674462e-12       4.040555130055e-13      -2.049718574937e-15 
  182       7.114632434769e-10       1.084573526028e-13      -4.591953922265e-12       1.510278229261e-15       1.888474590713e-12       3.988372975178e-13      -1.993032455832e-15 
  183       7.144029528612e-10       1.071076617166e-13      -4.481557662291e-12       1.528838380188e-15       1.858039343390e-12       3.937117424171e-13      -1.937140933698e-15 
  184       7.172774743506e-10       1.057906900276e-13      -4.367555257701e-12       1.547526303842e-15       1.828208144547e-12       3.886782389674e-13      -1.882025776858e-15 
  185       7.200859655315e-10       1.045103594716e-13      -4.249966107475e-12       1.566341125231e-15       1.798978831426e-12       3.837359274437e-13      -1.827666001681e-15 
  186       7.228275865022e-10       1.032706946984e-13      -4.128812075901e-12       1.585281922569e-15       1.770347839988e-12       3.788836923872e-13      -1.774037823775e-15 
  187       7.255014999129e-10       1.020758240658e-13      -4.004117527444e-12       1.604347726677e-15       1.742310178459e-12       3.741201578600e-13      -1.721114609170e-15 
  188       7.281068710050e-10       1.009299806320e-13      -3.875909361618e-12       1.623537520382e-15       1.714859400869e-12       3.694436827013e-13      -1.668866825506e-15 
  189       7.306428676513e-10       9.983750314907e-14      -3.744217047855e-12       1.642850237915e-15       1.687987580588e-12       3.648523557817e-13      -1.617261993220e-15 
  190       7.331086603959e-10       9.880283705624e-14      -3.609072660372e-12       1.662284764309e-15       1.661685283867e-12       3.603439912592e-13      -1.566264636732e-15 
  191       7.355034224935e-10       9.783053547295e-14      -3.470510913043e-12       1.681839934800e-15       1.635941543378e-12       3.559161238342e-13      -1.515836235632e-15 
  192       7.378263299497e-10       9.692526019201e-14      -3.328569194269e-12       1.701514534224e-15       1.610743831754e-12       3.515660040045e-13      -1.465935175871e-15 
  193       7.400765615605e-10       9.609178267283e-14      -3.183287601845e-12       1.721307296417e-15       1.586078035125e-12       3.472905933211e-13      -1.416516700940e-15 
  194       7.422532989525e-10       9.533498503457e-14      -3.034708977831e-12       1.741216903611e-15       1.561928426663e-12       3.430865596430e-13      -1.367532863064e-15 
  195       7.443557266220e-10       9.465986104930e-14      -2.882878943422e-12       1.761241985837e-15       1.538277640114e-12       3.389502723926e-13      -1.318932474384e-15 
  196       7.463830319755e-10       9.407151713521e-14      -2.727845933817e-12       1.781381120321e-15       1.515106643347e-12       3.348777978112e-13      -1.270661058148e-15 
  197       7.483344053693e-10       9.357517334975e-14      -2.569661233086e-12       1.801632830881e-15       1.492394711882e-12       3.308648942138e-13      -1.222660799894e-15 
  198       7.502090401490e-10       9.317616438281e-14      -2.408379009046e-12       1.821995587332e-15       1.470119402440e-12       3.269070072449e-13      -1.174870498641e-15 
  199       7.520061326897e-10       9.287994054991e-14      -2.244056348124e-12       1.842467804877e-15       1.448256526476e-12       3.229992651332e-13      -1.127225518072e-15 
  200       7.537248824356e-10       9.269206878538e-14      -2.076753290228e-12       1.863047843511e-15       1.426780123719e-12       3.191364739474e-13      -1.079657737722e-15 
  201       7.553645504381e-10       9.261796708521e-14      -1.906529737684e-12       1.883734039347e-15       1.405667552072e-12       3.153141622563e-13      -1.032111164875e-15 
  202       7.569246395460e-10       9.266208463144e-14      -1.733435863472e-12       1.904524802346e-15       1.384915217501e-12       3.115318081339e-13      -9.845901144991e-16 
  203       7.584047271783e-10       9.282866495032e-14      -1.557521084285e-12       1.925418524414e-15       1.364523918024e-12       3.077898337815e-13      -9.371143807261e-16 
  204       7.598044081941e-10       9.312200740287e-14      -1.378837150348e-12       1.946413547602e-15       1.344493817082e-12       3.040885752073e-13      -8.897038829594e-16 
  205       7.611232951053e-10       9.354646739028e-14      -1.197438171055e-12       1.967508163593e-15       1.324824432194e-12       3.004282805834e-13      -8.423786633448e-16 
  206       7.623610182892e-10       9.410645655927e-14      -1.013380640591e-12       1.988700613204e-15       1.305514623624e-12       2.968091086029e-13      -7.951588842435e-16 
  207       7.635172262014e-10       9.480644300749e-14      -8.267234635705e-13       2.009989085869e-15       1.286562583034e-12       2.932311268363e-13      -7.480648257042e-16 
  208       7.645915855885e-10       9.565095148886e-14      -6.375279806627e-13       2.031371719139e-15       1.267965822153e-12       2.896943100884e-13      -7.011168829358e-16 
  209       7.655837817004e-10       9.664456361900e-14      -4.458579942256e-13       2.052846598173e-15       1.249721161432e-12       2.861985387555e-13      -6.543355637796e-16 
  210       7.664935185036e-10       9.779191808058e-14      -2.517797939352e-13       2.074411755231e-15       1.231824718709e-12       2.827435971815e-13      -6.077414861818e-16 
  211       7.673205188935e-10       9.909771082871e-14      -5.536218241681e-14       2.096065169167e-15       1.214271897867e-12       2.793291720152e-13      -5.613553756658e-16 
  212       7.680645249071e-10       1.005666952963e-13       1.433234991244e-13       2.117804764923e-15       1.197057377496e-12       2.759548505670e-13      -5.151980628049e-16 
  213       7.687252979359e-10       1.022036825995e-13       3.442033452724e-13       2.139628413021e-15       1.180175099553e-12       2.726201191657e-13      -4.692904806942e-16 
  214       7.693026189383e-10       1.040135417430e-13       5.472008607702e-13       2.161533929057e-15       1.163618258026e-12       2.693243615152e-13      -4.236536624238e-16 
  215       7.697962886527e-10       1.060011998253e-13       7.522369348881e-13       2.183519073193e-15       1.147379287590e-12       2.660668570513e-13      -3.783087385501e-16 
  216       7.702061278099e-10       1.081716422446e-13       9.592298157938e-13       2.205581549652e-15       1.131449852271e-12       2.628467792988e-13      -3.332769345693e-16 
  217       7.705319773458e-10       1.105299129035e-13       1.168095084921e-12       2.227719006209e-15       1.115820834109e-12       2.596631942278e-13      -2.885795683891e-16 
  218       7.707736986143e-10       1.130811144148e-13       1.378745631340e-12       2.249929033684e-15       1.100482321812e-12       2.565150586109e-13      -2.442380478015e-16 
  219       7.709311735998e-10       1.158304083066e-13       1.591091626124e-12       2.272209165440e-15       1.085423599425e-12       2.534012183800e-13      -2.002738679549e-16 
  220       7.710043051299e-10       1.187830152283e-13       1.805040496723e-12       2.294556876868e-15       1.070633134984e-12       2.503204069827e-13      -1.567086088267e-16 
  221       7.709930170882e-10       1.219442151550e-13       2.020496901327e-12       2.316969584888e-15       1.056098569183e-12       2.472712437396e-13      -1.135639326956e-16 
  222       7.708972546270e-10       1.253193475937e-13       2.237362703241e-12       2.339444647435e-15       1.041806704028e-12       2.442522322008e-13      -7.086158161437e-17 
  223       7.707169843801e-10       1.289138117885e-13       2.455536945251e-12       2.361979362959e-15       1.027743491506e-12       2.412617585026e-13      -2.862337488157e-17 
  224       7.704522135114e-10       1.327326997311e-13       2.674921152010e-12       2.384571077348e-15       1.013896754347e-12       2.382985063447e-13       1.313229173684e-17 
  225       7.701030477835e-10       1.367796685557e-13       2.895435669028e-12       2.407217513402e-15       1.000264566164e-12       2.353627349643e-13       5.440119316454e-17 
  226       7.696696376347e-10       1.410579960343e-13       3.117004324705e-12       2.429916461566e-15       9.868473882299e-13       2.324550801576e-13       9.518322381785e-17 
  227       7.691521599348e-10       1.455709405886e-13       3.339549183876e-12       2.452665674149e-15       9.736453809972e-13       2.295761443992e-13       1.354789722634e-16 
  228       7.685508182426e-10       1.503217406219e-13       3.562990534867e-12       2.475462865073e-15       9.606583992626e-13       2.267264961899e-13       1.752897320750e-16 
  229       7.678658430631e-10       1.553136138494e-13       3.787246876553e-12       2.498305709623e-15       9.478859873338e-13       2.239066694063e-13       2.146175126902e-16 
  230       7.670974921053e-10       1.605497566298e-13       4.012234905408e-12       2.521191844191e-15       9.353273741954e-13       2.211171626493e-13       2.534650502671e-16 
  231       7.662460505398e-10       1.660333432962e-13       4.237869502565e-12       2.544118866033e-15       9.229814686750e-13       2.183584385926e-13       2.918358185414e-16 
  232       7.653118312562e-10       1.717675254872e-13       4.464063720866e-12       2.567084333012e-15       9.108468546084e-13       2.156309233317e-13       3.297340396828e-16 
  233       7.642951751206e-10       1.777554314781e-13       4.690728771922e-12       2.590085763348e-15       8.989217860064e-13       2.129350057327e-13       3.671646951518e-16 
  234       7.631964512335e-10       1.840001655121e-13       4.917774013164e-12       2.613120635367e-15       8.872041822201e-13       2.102710367808e-13       4.041335365568e-16 
  235       7.620160571868e-10       1.905048071311e-13       5.145106934900e-12       2.636186387252e-15       8.756916231068e-13       2.076393289294e-13       4.406470965104e-16 
  236       7.607544193218e-10       1.972724105071e-13       5.372633147369e-12       2.659280416790e-15       8.643813441964e-13       2.050401554484e-13       4.767126994866e-16 
  237       7.594119929865e-10       2.043060037730e-13       5.600256367799e-12       2.682400081119e-15       8.532702318569e-13       2.024737497736e-13       5.123384726771e-16 
  238       7.579892627934e-10       2.116085883543e-13       5.827878407457e-12       2.705542696482e-15       8.423548184603e-13       1.999403048545e-13       5.475333568486e-16 
  239       7.564867428766e-10       2.191831382993e-13       6.055399158707e-12       2.728705537972e-15       8.316312775489e-13       1.974399725042e-13       5.823071171990e-16 
  240       7.549049771499e-10       2.270325996111e-13       6.282716582065e-12       2.751885839281e-15       8.210954190006e-13       1.949728627472e-13       6.166703542146e-16 
  241       7.532445395638e-10       2.351598895782e-13       6.509726693254e-12       2.775080792450e-15       8.107426841954e-13       1.925390431686e-13       6.506345145267e-16 
  242       7.515060343634e-10       2.435678961057e-13       6.736323550258e-12       2.798287547619e-15       8.005681411809e-13       1.901385382628e-13       6.842119017683e-16 
  243       7.496900963461e-10       2.522594770464e-13       6.962399240378e-12       2.821503212773e-15       7.905664798386e-13       1.877713287823e-13       7.174156874309e-16 
  244       7.477973911186e-10       2.612374595321e-13       7.187843867286e-12       2.844724853495e-15       7.807320070493e-13       1.854373510862e-13       7.502599217213e-16 
  245       7.458286153548e-10       2.705046393043e-13       7.412545538081e-12       2.867949492710e-15       7.710586418595e-13       1.831364964893e-13       7.827595444186e-16 
  246       7.437844970533e-10       2.800637800459e-13       7.636390350343e-12       2.891174110436e-15       7.615399106470e-13       1.808686106105e-13       8.149303957303e-16 
  247       7.416657957951e-10       2.899176127116e-13       7.859262379190e-12       2.914395643537e-15       7.521689422870e-13       1.786334927220e-13       8.467892271497e-16 
  248       7.394733030007e-10       3.000688348596e-13       8.081043664330e-12       2.937610985465e-15       7.429384633178e-13       1.764308950975e-13       8.783537123124e-16 
  249       7.372078421883e-10       3.105201099825e-13       8.301614197119e-12       2.960816986013e-15       7.338407931069e-13       1.742605223615e-13       9.096424578532e-16 
