# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  474       2.209515447050e+03       1.229108723958e+01       5.552815258048e-02      -7.445788765829e+01       2.047064371910e-08       5.771319371162e-06       1.313099897311e-06 
  475       2.220305939774e+03       1.212046161927e+01       5.572599018468e-02      -7.426676406073e+01       2.040879915038e-08       5.658194203983e-06       1.297158728501e-06 
  476       2.231055606303e+03       1.195093803683e+01       5.592430226158e-02      -7.404193160164e+01       2.034720596210e-08       5.548125391194e-06       1.281151599185e-06 
  477       2.241759746978e+03       1.178260242297e+01       5.612306607695e-02      -7.378372536470e+01       2.028587032191e-08       5.441085456856e-06       1.265080022104e-06 
  478       2.252413594210e+03       1.161554179413e+01       5.632225848580e-02      -7.349249105323e+01       2.022479785519e-08       5.337044968509e-06       1.248945524184e-06 
  479       2.263012312146e+03       1.144984425735e+01       5.652185593013e-02      -7.316858505401e+01       2.016399363040e-08       5.235972511725e-06       1.232749646511e-06 
  480       2.273550996334e+03       1.128559901517e+01       5.672183443675e-02      -7.281237450119e+01       2.010346214437e-08       5.137834664528e-06       1.216493944311e-06 
  481       2.284024673389e+03       1.112289637049e+01       5.692216961499e-02      -7.242423734014e+01       2.004320730735e-08       5.042595971707e-06       1.200179986923e-06 
  482       2.294428300653e+03       1.096182773152e+01       5.712283665454e-02      -7.200456239130e+01       1.998323242797e-08       4.950218919007e-06       1.183809357777e-06 
  483       2.304756765868e+03       1.080248561659e+01       5.732381032318e-02      -7.155374941409e+01       1.992354019802e-08       4.860663907203e-06       1.167383654366e-06 
  484       2.315004886834e+03       1.064496365907e+01       5.752506496454e-02      -7.107220917072e+01       1.986413267702e-08       4.773889226056e-06       1.150904488222e-06 
  485       2.325167411076e+03       1.048935661228e+01       5.772657449591e-02      -7.056036349011e+01       1.980501127677e-08       4.689851028156e-06       1.134373484888e-06 
  486       2.335239015510e+03       1.033576035432e+01       5.792831240600e-02      -7.001864533172e+01       1.974617674558e-08       4.608503302638e-06       1.117792283894e-06 
  487       2.345214306105e+03       1.018427189301e+01       5.813025175269e-02      -6.944749884943e+01       1.968762915243e-08       4.529797848792e-06       1.101162538727e-06 
  488       2.355087817552e+03       1.003498937076e+01       5.833236516084e-02      -6.884737945539e+01       1.962936787101e-08       4.453684249546e-06       1.084485916801e-06 
  489       2.364854012925e+03       9.888012069425e+00       5.853462482000e-02      -6.821875388394e+01       1.957139156348e-08       4.380109844837e-06       1.067764099433e-06 
  490       2.374507283348e+03       9.743440415239e+00       5.873700248228e-02      -6.756210025539e+01       1.951369816419e-08       4.309019704861e-06       1.050998781812e-06 
  491       2.384041947659e+03       9.601375983667e+00       5.893946946001e-02      -6.687790813997e+01       1.945628486316e-08       4.240356603209e-06       1.034191672967e-06 
  492       2.393452252076e+03       9.461921504308e+00       5.914199662359e-02      -6.616667862165e+01       1.939914808942e-08       4.174060989884e-06       1.017344495738e-06 
  493       2.402732369860e+03       9.325180865774e+00       5.934455439925e-02      -6.542892436199e+01       1.934228349422e-08       4.110070964199e-06       1.000458986746e-06 
  494       2.411876400981e+03       9.191259120577e+00       5.954711276679e-02      -6.466516966408e+01       1.928568593404e-08       4.048322247558e-06       9.835368963612e-07 
  495       2.420878371782e+03       9.060262490017e+00       5.974964125738e-02      -6.387595053632e+01       1.922934945344e-08       3.988748156122e-06       9.665799886693e-07 
  496       2.429732234646e+03       8.932298369070e+00       5.995210895133e-02      -6.306181475635e+01       1.917326726775e-08       3.931279573355e-06       9.495900414403e-07 
  497       2.438431867658e+03       8.807475331267e+00       6.015448447584e-02      -6.222332193487e+01       1.911743174560e-08       3.875844922452e-06       9.325688460944e-07 
  498       2.446971074272e+03       8.685903133587e+00       6.035673600281e-02      -6.136104357955e+01       1.906183439130e-08       3.822370138654e-06       9.155182076687e-07 
  499       2.455343582976e+03       8.567692721341e+00       6.055883124656e-02      -6.047556315885e+01       1.900646582701e-08       3.770778641436e-06       8.984399447827e-07 
  500       2.463543046953e+03       8.452956233057e+00       6.076073746167e-02      -5.956747616595e+01       1.895131577480e-08       3.720991306592e-06       8.813358896029e-07 
  501       2.471563043751e+03       8.341807005366e+00       6.096242144069e-02      -5.863739018253e+01       1.889637303848e-08       3.672926438187e-06       8.642078878076e-07 
  502       2.479397074945e+03       8.234359577892e+00       6.116384951193e-02      -5.768592494272e+01       1.884162548531e-08       3.626499740399e-06       8.470577985508e-07 
  503       2.487038565804e+03       8.130729698131e+00       6.136498753727e-02      -5.671371239690e+01       1.878706002753e-08       3.581624289250e-06       8.298874944252e-07 
  504       2.494480864951e+03       8.031034326346e+00       6.156580090986e-02      -5.572139677564e+01       1.873266260371e-08       3.538210504204e-06       8.126988614251e-07 
  505       2.501718209656e+03       7.935377838426e+00       6.176625702541e-02      -5.470961417457e+01       1.867842202207e-08       3.496182056497e-06       7.954937519400e-07 
  506       2.508748652955e+03       7.843810187430e+00       6.196633277868e-02      -5.367893053281e+01       1.862434177320e-08       3.455524409157e-06       7.782738415764e-07 
  507       2.515571220196e+03       7.756367546349e+00       6.216600727853e-02      -5.262990199369e+01       1.857042885846e-08       3.416238314629e-06       7.610407660839e-07 
  508       2.522184951160e+03       7.673085999531e+00       6.236525939295e-02      -5.156309527617e+01       1.851668998025e-08       3.378324060025e-06       7.437961676631e-07 
  509       2.528588900180e+03       7.594001541088e+00       6.256406774799e-02      -5.047908772912e+01       1.846313153356e-08       3.341781460779e-06       7.265416948581e-07 
  510       2.534782136258e+03       7.519150073297e+00       6.276241072669e-02      -4.937846738551e+01       1.840975959743e-08       3.306609854265e-06       7.092790024491e-07 
  511       2.540763743187e+03       7.448567405008e+00       6.296026646802e-02      -4.826183301674e+01       1.835657992636e-08       3.272808093387e-06       6.920097513439e-07 
  512       2.546532819664e+03       7.382289250043e+00       6.315761286579e-02      -4.712979418681e+01       1.830359794157e-08       3.240374540145e-06       6.747356084687e-07 
  513       2.552088479412e+03       7.320351225609e+00       6.335442756763e-02      -4.598297130662e+01       1.825081872222e-08       3.209307059169e-06       6.574582466575e-07 
  514       2.557429851297e+03       7.262788850695e+00       6.355068797389e-02      -4.482199568821e+01       1.819824699655e-08       3.179603011222e-06       6.401793445415e-07 
  515       2.562556079448e+03       7.209637544479e+00       6.374637123657e-02      -4.364750959898e+01       1.814588713289e-08       3.151259246680e-06       6.229005864369e-07 
  516       2.567466323372e+03       7.160932624735e+00       6.394145425826e-02      -4.246016631600e+01       1.809374313059e-08       3.124272098980e-06       6.056236622325e-07 
  517       2.572159758077e+03       7.116709306234e+00       6.413591369109e-02      -4.126063018019e+01       1.804181861093e-08       3.098637378035e-06       5.883502672760e-07 
  518       2.576635574184e+03       7.077002699149e+00       6.432972593566e-02      -4.004957665061e+01       1.799011680780e-08       3.074350363633e-06       5.710821022599e-07 
  519       2.580892978053e+03       7.041847807463e+00       6.452286713993e-02      -3.882769235870e+01       1.793864055848e-08       3.051405798794e-06       5.538208731058e-07 
  520       2.584931191893e+03       7.011279527369e+00       6.471531319821e-02      -3.759567516253e+01       1.788739229413e-08       3.029797883102e-06       5.365682908490e-07 
  521       2.588749453888e+03       6.985332645677e+00       6.490703975008e-02      -3.635423420105e+01       1.783637403034e-08       3.009520266016e-06       5.193260715210e-07 
  522       2.592347018310e+03       6.964041838218e+00       6.509802217929e-02      -3.510408994834e+01       1.778558735753e-08       2.990566040140e-06       5.020959360324e-07 
  523       2.595723155641e+03       6.947441668249e+00       6.528823561275e-02      -3.384597426786e+01       1.773503343125e-08       2.972927734476e-06       4.848796100540e-07 
  524       2.598877152687e+03       6.935566584858e+00       6.547765491940e-02      -3.258063046667e+01       1.768471296242e-08       2.956597307637e-06       4.676788238976e-07 
  525       2.601808312701e+03       6.928450921365e+00       6.566625470919e-02      -3.130881334975e+01       1.763462620745e-08       2.941566141043e-06       4.504953123956e-07 
  526       2.604515955498e+03       6.926128893733e+00       6.585400933200e-02      -3.003128927416e+01       1.758477295829e-08       2.927825032079e-06       4.333308147803e-07 
  527       2.606999417575e+03       6.928634598965e+00       6.604089287658e-02      -2.874883620336e+01       1.753515253236e-08       2.915364187228e-06       4.161870745616e-07 
  528       2.609258052229e+03       6.936002013514e+00       6.622687916946e-02      -2.746224376144e+01       1.748576376244e-08       2.904173215178e-06       3.990658394047e-07 
  529       2.611291229674e+03       6.948264991686e+00       6.641194177390e-02      -2.617231328733e+01       1.743660498639e-08       2.894241119893e-06       3.819688610064e-07 
  530       2.613098337162e+03       6.965457264045e+00       6.659605398884e-02      -2.487985788911e+01       1.738767403686e-08       2.885556293663e-06       3.648978949706e-07 
  531       2.614678779098e+03       6.987612435816e+00       6.677918884781e-02      -2.358570249822e+01       1.733896823085e-08       2.878106510122e-06       3.478547006834e-07 
  532       2.616031977163e+03       7.014763985289e+00       6.696131911786e-02      -2.229068392373e+01       1.729048435916e-08       2.871878917235e-06       3.308410411865e-07 
  533       2.617157370425e+03       7.046945262227e+00       6.714241729851e-02      -2.099565090656e+01       1.724221867585e-08       2.866860030264e-06       3.138586830512e-07 
  534       2.618054415466e+03       7.084189486269e+00       6.732245562069e-02      -1.970146417376e+01       1.719416688746e-08       2.863035724692e-06       2.969093962498e-07 
  535       2.618722586494e+03       7.126529745332e+00       6.750140604564e-02      -1.840899649276e+01       1.714632414225e-08       2.860391229134e-06       2.799949540276e-07 
  536       2.619161375463e+03       7.173998994020e+00       6.767924026388e-02      -1.711913272558e+01       1.709868501931e-08       2.858911118208e-06       2.631171327733e-07 
  537       2.619370292192e+03       7.226630052022e+00       6.785592969411e-02      -1.583276988312e+01       1.705124351752e-08       2.858579305381e-06       2.462777118887e-07 
