# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 1371       7.852735485802e+02       2.374525633690e+01       0.000000000000e+00      -6.891210734208e+01       3.486505014931e-09       2.210697602945e-06      -2.647835011604e-07 
 1372       7.872622706973e+02       2.352818264253e+01       0.000000000000e+00      -6.891815707701e+01       3.481508491043e-09       2.214195988066e-06      -2.625609629104e-07 
 1373       7.892465568690e+02       2.331041346621e+01       0.000000000000e+00      -6.890772309176e+01       3.476521170399e-09       2.217497633598e-06      -2.603213195464e-07 
 1374       7.912252405323e+02       2.309202804271e+01       0.000000000000e+00      -6.888089220176e+01       3.471543053656e-09       2.220600761221e-06      -2.580649237829e-07 
 1375       7.931971484640e+02       2.287310607259e+01       0.000000000000e+00      -6.883775204038e+01       3.466574139133e-09       2.223503584692e-06      -2.557921318360e-07 
 1376       7.951611007685e+02       2.265372772298e+01       0.000000000000e+00      -6.877839106059e+01       3.461614422795e-09       2.226204309827e-06      -2.535033034365e-07 
 1377       7.971159108658e+02       2.243397362849e+01       0.000000000000e+00      -6.870289853662e+01       3.456663898236e-09       2.228701134479e-06      -2.511988018432e-07 
 1378       7.990603854795e+02       2.221392489200e+01       0.000000000000e+00      -6.861136456568e+01       3.451722556655e-09       2.230992248521e-06      -2.488789938560e-07 
 1379       8.009933246247e+02       2.199366308555e+01       0.000000000000e+00      -6.850388006960e+01       3.446790386842e-09       2.233075833824e-06      -2.465442498287e-07 
 1380       8.029135215960e+02       2.177327025115e+01       0.000000000000e+00      -6.838053679651e+01       3.441867375154e-09       2.234950064239e-06      -2.441949436829e-07 
 1381       8.048197629557e+02       2.155282890167e+01       0.000000000000e+00      -6.824142732251e+01       3.436953505498e-09       2.236613105575e-06      -2.418314529203e-07 
 1382       8.067108285214e+02       2.133242202163e+01       0.000000000000e+00      -6.808664505338e+01       3.432048759312e-09       2.238063115583e-06      -2.394541586368e-07 
 1383       8.085854913543e+02       2.111213306812e+01       0.000000000000e+00      -6.791628422623e+01       3.427153115544e-09       2.239298243932e-06      -2.370634455349e-07 
 1384       8.104425177471e+02       2.089204597156e+01       0.000000000000e+00      -6.773043991114e+01       3.422266550634e-09       2.240316632193e-06      -2.346597019376e-07 
 1385       8.122806672118e+02       2.067224513664e+01       0.000000000000e+00      -6.752920801291e+01       3.417389038492e-09       2.241116413817e-06      -2.322433198014e-07 
 1386       8.140986924679e+02       2.045281544307e+01       0.000000000000e+00      -6.731268527269e+01       3.412520550481e-09       2.241695714114e-06      -2.298146947295e-07 
 1387       8.158953394302e+02       2.023384224652e+01       0.000000000000e+00      -6.708096926965e+01       3.407661055394e-09       2.242052650237e-06      -2.273742259853e-07 
 1388       8.176693471972e+02       2.001541137939e+01       0.000000000000e+00      -6.683415842268e+01       3.402810519439e-09       2.242185331159e-06      -2.249223165056e-07 
 1389       8.194194480382e+02       1.979760915170e+01       0.000000000000e+00      -6.657235199204e+01       3.397968906213e-09       2.242091857654e-06      -2.224593729141e-07 
 1390       8.211443673825e+02       1.958052235193e+01       0.000000000000e+00      -6.629565008107e+01       3.393136176687e-09       2.241770322276e-06      -2.199858055344e-07 
 1391       8.228428238061e+02       1.936423824786e+01       0.000000000000e+00      -6.600415363782e+01       3.388312289184e-09       2.241218809343e-06      -2.175020284038e-07 
 1392       8.245135290208e+02       1.914884458742e+01       0.000000000000e+00      -6.569796445677e+01       3.383497199358e-09       2.240435394911e-06      -2.150084592867e-07 
 1393       8.261551878612e+02       1.893442959953e+01       0.000000000000e+00      -6.537718518049e+01       3.378690860174e-09       2.239418146760e-06      -2.125055196876e-07 
 1394       8.277664982737e+02       1.872108199496e+01       0.000000000000e+00      -6.504191930127e+01       3.373893221891e-09       2.238165124370e-06      -2.099936348648e-07 
 1395       8.293461513034e+02       1.850889096716e+01       0.000000000000e+00      -6.469227116289e+01       3.369104232038e-09       2.236674378901e-06      -2.074732338442e-07 
 1396       8.308928310830e+02       1.829794619311e+01       0.000000000000e+00      -6.432834596221e+01       3.364323835392e-09       2.234943953176e-06      -2.049447494320e-07 
 1397       8.324052148202e+02       1.808833783420e+01       0.000000000000e+00      -6.395024975088e+01       3.359551973964e-09       2.232971881658e-06      -2.024086182291e-07 
 1398       8.338819727860e+02       1.788015653703e+01       0.000000000000e+00      -6.355808943702e+01       3.354788586973e-09       2.230756190433e-06      -1.998652806438e-07 
 1399       8.353217683024e+02       1.767349343427e+01       0.000000000000e+00      -6.315197278689e+01       3.350033610827e-09       2.228294897185e-06      -1.973151809058e-07 
 1400       8.367232577306e+02       1.746844014552e+01       0.000000000000e+00      -6.273200842654e+01       3.345286979102e-09       2.225586011180e-06      -1.947587670799e-07 
 1401       8.380850904590e+02       1.726508877815e+01       0.000000000000e+00      -6.229830584355e+01       3.340548622522e-09       2.222627533246e-06      -1.921964910791e-07 
 1402       8.394060596072e+02       1.706352386660e+01       0.000000000000e+00      -6.185099736163e+01       3.335818484600e-09       2.219419334700e-06      -1.896287527570e-07 
 1403       8.406855558827e+02       1.686379809656e+01       0.000000000000e+00      -6.139030431215e+01       3.331096568967e-09       2.215968826363e-06      -1.870557311999e-07 
 1404       8.419231184342e+02       1.666595632926e+01       0.000000000000e+00      -6.091647155619e+01       3.326382892985e-09       2.212285378143e-06      -1.844775508234e-07 
 1405       8.431182845625e+02       1.647004364040e+01       0.000000000000e+00      -6.042974557717e+01       3.321677472163e-09       2.208378448441e-06      -1.818943370594e-07 
 1406       8.442705897176e+02       1.627610532049e+01       0.000000000000e+00      -5.993037448391e+01       3.316980320139e-09       2.204257584471e-06      -1.793062163584e-07 
 1407       8.453795674957e+02       1.608418687524e+01       0.000000000000e+00      -5.941860801358e+01       3.312291448666e-09       2.199932422588e-06      -1.767133161937e-07 
 1408       8.464447496364e+02       1.589433402585e+01       0.000000000000e+00      -5.889469753477e+01       3.307610867595e-09       2.195412688611e-06      -1.741157650647e-07 
 1409       8.474656660200e+02       1.570659270945e+01       0.000000000000e+00      -5.835889605050e+01       3.302938584863e-09       2.190708198152e-06      -1.715136924999e-07 
 1410       8.484418446648e+02       1.552100907937e+01       0.000000000000e+00      -5.781145820119e+01       3.298274606473e-09       2.185828856940e-06      -1.689072290608e-07 
 1411       8.493728117237e+02       1.533762950555e+01       0.000000000000e+00      -5.725264026772e+01       3.293618936480e-09       2.180784661148e-06      -1.662965063449e-07 
 1412       8.502580914821e+02       1.515650057490e+01       0.000000000000e+00      -5.668270017446e+01       3.288971576977e-09       2.175585697723e-06      -1.636816569898e-07 
 1413       8.510972063546e+02       1.497766909161e+01       0.000000000000e+00      -5.610189749222e+01       3.284332528078e-09       2.170242144712e-06      -1.610628146758e-07 
 1414       8.518896768823e+02       1.480118207752e+01       0.000000000000e+00      -5.551049344134e+01       3.279701787902e-09       2.164764271587e-06      -1.584401141300e-07 
 1415       8.526350217301e+02       1.462708677252e+01       0.000000000000e+00      -5.490875089465e+01       3.275079352556e-09       2.159162439582e-06      -1.558136911294e-07 
 1416       8.533327576837e+02       1.445543063483e+01       0.000000000000e+00      -5.429693438052e+01       3.270465216123e-09       2.153447102014e-06      -1.531836825047e-07 
 1417       8.539823996468e+02       1.428626134143e+01       0.000000000000e+00      -5.367531008586e+01       3.265859370642e-09       2.147628804620e-06      -1.505502261433e-07 
 1418       8.545834606383e+02       1.411962678835e+01       0.000000000000e+00      -5.304414585915e+01       3.261261806095e-09       2.141718185878e-06      -1.479134609930e-07 
 1419       8.551354517896e+02       1.395557509108e+01       0.000000000000e+00      -5.240371121343e+01       3.256672510388e-09       2.135725977349e-06      -1.452735270657e-07 
 1420       8.556378823415e+02       1.379415458486e+01       0.000000000000e+00      -5.175427732933e+01       3.252091469339e-09       2.129663003999e-06      -1.426305654405e-07 
 1421       8.560902596417e+02       1.363541382511e+01       0.000000000000e+00      -5.109611705812e+01       3.247518666656e-09       2.123540184535e-06      -1.399847182671e-07 
 1422       8.564920891417e+02       1.347940158774e+01       0.000000000000e+00      -5.042950492466e+01       3.242954083929e-09       2.117368531736e-06      -1.373361287700e-07 
 1423       8.568428743941e+02       1.332616686951e+01       0.000000000000e+00      -4.975471713045e+01       3.238397700603e-09       2.111159152786e-06      -1.346849412511e-07 
 1424       8.571421170498e+02       1.317575888837e+01       0.000000000000e+00      -4.907203155668e+01       3.233849493974e-09       2.104923249606e-06      -1.320313010938e-07 
 1425       8.573893168550e+02       1.302822708386e+01       0.000000000000e+00      -4.838172776717e+01       3.229309439161e-09       2.098672119188e-06      -1.293753547661e-07 
 1426       8.575839716488e+02       1.288362111743e+01       0.000000000000e+00      -4.768408701145e+01       3.224777509099e-09       2.092417153931e-06      -1.267172498245e-07 
 1427       8.577255773597e+02       1.274199087280e+01       0.000000000000e+00      -4.697939222776e+01       3.220253674516e-09       2.086169841971e-06      -1.240571349172e-07 
 1428       8.578136280034e+02       1.260338645631e+01       0.000000000000e+00      -4.626792804604e+01       3.215737903919e-09       2.079941767522e-06      -1.213951597876e-07 
 1429       8.578476156797e+02       1.246785819729e+01       0.000000000000e+00      -4.554998079098e+01       3.211230163580e-09       2.073744611204e-06      -1.187314752781e-07 
 1430       8.578270305697e+02       1.233545664842e+01       0.000000000000e+00      -4.482583848502e+01       3.206730417513e-09       2.067590150386e-06      -1.160662333333e-07 
 1431       8.577513609329e+02       1.220623258604e+01       0.000000000000e+00      -4.409579085135e+01       3.202238627464e-09       2.061490259517e-06      -1.133995870038e-07 
 1432       8.576200931045e+02       1.208023701057e+01       0.000000000000e+00      -4.336012931697e+01       3.197754752889e-09       2.055456910466e-06      -1.107316904496e-07 
 1433       8.574327114926e+02       1.195752114682e+01       0.000000000000e+00      -4.261914701566e+01       3.193278750943e-09       2.049502172858e-06      -1.080626989435e-07 
 1434       8.571886985751e+02       1.183813644434e+01       0.000000000000e+00      -4.187313879103e+01       3.188810576456e-09       2.043638214411e-06      -1.053927688748e-07 
 1435       8.568875348972e+02       1.172213457782e+01       0.000000000000e+00      -4.112240119950e+01       3.184350181922e-09       2.037877301277e-06      -1.027220577530e-07 
 1436       8.565286990687e+02       1.160956744739e+01       0.000000000000e+00      -4.036723251336e+01       3.179897517479e-09       2.032231798375e-06      -1.000507242109e-07 
 1437       8.561116677604e+02       1.150048717903e+01       0.000000000000e+00      -3.960793272375e+01       3.175452530893e-09       2.026714169738e-06      -9.737892800859e-08 
 1438       8.556359157021e+02       1.139494612487e+01       0.000000000000e+00      -3.884480354368e+01       3.171015167540e-09       2.021336978847e-06      -9.470683003685e-08 
 1439       8.551009156796e+02       1.129299686358e+01       0.000000000000e+00      -3.807814841109e+01       3.166585370392e-09       2.016112888970e-06      -9.203459232061e-08 
